categoria_id,precio_compra,img_caratula,sku,precio_venta,titulo,categoria_str,precio_intercambio
977,3.00,/product_images/Juegos/3DS Juegos/045496520397_s.jpg,045496520397,8.00,Pilotwings Resort,Nintendo 3DS,5.00
977,3.00,/product_images/Juegos/3DS Juegos/4005209146906_s.jpg,4005209146906,8.00,Bob Esponja El Garabato 3D,Nintendo 3DS,5.00
977,8.00,/product_images/Juegos/3DS Juegos/045496521370_s.jpg,045496521370,18.00,Super Pokemon Rumble,Nintendo 3DS,11.00
977,13.00,/product_images/Juegos/3DS Juegos/045496529291_s.jpg,045496529291,28.00,New Style Boutique 2: Marca Tendencias,Nintendo 3DS,18.00
977,4.00,/product_images/Juegos/3DS Juegos/5030917142925_s.jpg,5030917142925,10.00,Transformers: The Dark Spark,Nintendo 3DS,6.00
977,12.00,/product_images/Juegos/3DS Juegos/045496529536_s.jpg,045496529536,25.00,Mario & Luigi: Paper Jam,Nintendo 3DS,16.00
977,15.00,/product_images/Juegos/3DS Juegos/045496473051_s.jpg,045496473051,32.00,Kirby: Planet Robobot,Nintendo 3DS,20.00
977,10.00,/product_images/Juegos/3DS Juegos/045496525866_s.jpg,045496525866,22.00,Sonic Boom: El Cristal Roto,Nintendo 3DS,14.00
977,13.00,/product_images/Juegos/3DS Juegos/045496526740_s.jpg,045496526740,28.00,Ultimate NES Remix,Nintendo 3DS,18.00
977,9.00,/product_images/Juegos/3DS Juegos/045496524449_s.jpg,045496524449,20.00,Sonic Lost World,Nintendo 3DS,13.00
977,4.00,/product_images/Juegos/3DS Juegos/3307215587614_s.jpg,3307215587614,10.00,Funky Barn 3D,Nintendo 3DS,6.00
977,9.00,/product_images/Juegos/3DS Juegos/5060146461979_s.jpg,5060146461979,20.00,Shovel Knight,Nintendo 3DS,13.00
977,9.00,/product_images/Juegos/3DS Juegos/3391891984874_s.jpg,3391891984874,20.00,Dragon Ball Z: Extreme Butoden,Nintendo 3DS,13.00
977,7.00,/product_images/Juegos/3DS Juegos/045496528072_s.jpg,045496528072,15.00,Harvest Moon: El Valle Perdido,Nintendo 3DS,9.00
977,8.00,/product_images/Juegos/3DS Juegos/5030947113216_s.jpg,5030947113216,18.00,FIFA 15,Nintendo 3DS,11.00
977,8.00,/product_images/Juegos/3DS Juegos/5051893168693_s.jpg,5051893168693,18.00,LEGO: El Hobbit,Nintendo 3DS,11.00
977,9.00,/product_images/Juegos/3DS Juegos/5051893218466_s.jpg,5051893218466,20.00,LEGO Marvel Vengadores,Nintendo 3DS,13.00
977,8.00,/product_images/Juegos/3DS Juegos/5051893165050_s.jpg,5051893165050,18.00,Lego Pelicula: El Video Juego,Nintendo 3DS,11.00
977,5.00,/product_images/Juegos/3DS Juegos/023272011031_s.jpg,023272011031,12.00,Lego Star Wars III: The Clone Wars,Nintendo 3DS,7.00
977,7.00,/product_images/Juegos/3DS Juegos/3307215588550_s.jpg,3307215588550,15.00,Rayman Origins 3D,Nintendo 3DS,9.00
977,5.00,/product_images/Juegos/3DS Juegos/045496520762_s.jpg,045496520762,12.00,Lego: Piratas Del Caribe,Nintendo 3DS,7.00
977,7.00,/product_images/Juegos/3DS Juegos/5051893169034_s.jpg,5051893169034,15.00,LEGO Batman 3,Nintendo 3DS,9.00
977,2.00,/product_images/Juegos/3DS Juegos/3307215588796_s.jpg,3307215588796,5.00,Imagina Ser Mamá,Nintendo 3DS,3.00
977,5.00,/product_images/Juegos/3DS Juegos/3307219935305_s.jpg,3307219935305,12.00,Rabbids 3D,Nintendo 3DS,7.00
977,3.00,/product_images/Juegos/3DS Juegos/5030934109864_s.jpg,5030934109864,8.00,FIFA 13,Nintendo 3DS,5.00
977,8.00,/product_images/Juegos/3DS Juegos/5055277020010_s.jpg,5055277020010,18.00,Sonic y All-Stars Racing Transformed,Nintendo 3DS,11.00
977,4.00,/product_images/Juegos/3DS Juegos/8154030103148_s.jpg,8154030103148,10.00,Adventure Time: El Secreto Del Reino Sin Nombre,Nintendo 3DS,6.00
977,8.00,/product_images/Juegos/3DS Juegos/3307219935404_s.jpg,3307219935404,18.00,Rayman 3D,Nintendo 3DS,11.00
977,4.00,/product_images/Juegos/3DS Juegos/045496527907_s.jpg,045496527907,10.00,Code Name: S.T.E.A.M.,Nintendo 3DS,6.00
834,3.00,/product_images/Juegos/DS Juegos/3348542200654_s.jpg,3348542200654,8.00,Spyro: Shadow Legacy,Nintendo DS,5.00
834,1.80,/product_images/Juegos/DS Juegos/5030934046190_s.jpg,5030934046190,4.00,Los Sims 2,Nintendo DS,2.00
834,5.00,/product_images/Juegos/DS Juegos/045496464257_s.jpg,045496464257,12.00,Hotel Dusk: Room 215,Nintendo DS,7.00
834,0.40,/product_images/Juegos/DS Juegos/5030934046763_s.jpg,5030934046763,2.00,FIFA 06,Nintendo DS,0.70
834,3.00,/product_images/Juegos/DS Juegos/045496462741_s.jpg,045496462741,7.00,Tetris DS,Nintendo DS,4.00
834,0.60,/product_images/Juegos/DS Juegos/5030917062728_s.jpg,5030917062728,2.50,Guitar Hero On Tour: Decades + Adaptador,Nintendo DS,0.90
834,0.80,/product_images/Juegos/DS Juegos/5055277002719_s.jpg,5055277002719,3.50,Planet 51: El Videojuego,Nintendo DS,1.30
834,5.00,/product_images/Juegos/DS Juegos/045496469078_s.jpg,045496469078,12.00,Mario & Luigi: Viaje Al Centro De Boswer,Nintendo DS,7.00
834,3.00,/product_images/Juegos/DS Juegos/3307210263667_s.jpg,3307210263667,8.00,Assassin's Creed: Altair's Chronicles,Nintendo DS,5.00
834,20.00,/product_images/Juegos/DS Juegos/045496469740_s.jpg,045496469740,45.00,Pokemon Plata SoulSilver + Pokewalker,Nintendo DS,28.00
834,3.00,/product_images/Juegos/DS Juegos/045496463687_s.jpg,045496463687,7.00,Mario Slam Basketball,Nintendo DS,4.00
834,0.70,/product_images/Juegos/DS Juegos/3307210240354_s.jpg,3307210240354,3.00,Catz,Nintendo DS,1.10
834,4.00,/product_images/Juegos/DS Juegos/5055277008759_s.jpg,5055277008759,10.00,Sonic Colours,Nintendo DS,6.00
834,1.40,/product_images/Juegos/DS Juegos/4005209082730_s.jpg,4005209082730,6.00,Bratz Forever Diamondz,Nintendo DS,2.00
834,2.00,/product_images/Juegos/DS Juegos/4005209149921_s.jpg,4005209149921,6.00,Monster High,Nintendo DS,3.00
834,0.40,/product_images/Juegos/DS Juegos/5030934068499_s.jpg,5030934068499,2.00,FIFA 09,Nintendo DS,0.70
834,3.00,/product_images/Juegos/DS Juegos/045496464004_s.jpg,045496464004,8.00,Mario Vs. Donkey Kong 2 La Marcha De Los,Nintendo DS,5.00
834,5.00,/product_images/Juegos/DS Juegos/5051893074680_s.jpg,5051893074680,12.00,LEGO Harry Potter (Anos 5-7),Nintendo DS,7.00
834,1.60,/product_images/Juegos/DS Juegos/045496462055_s.jpg,045496462055,7.00,Pokemon Dash DS,Nintendo DS,2.00
834,0.90,/product_images/Juegos/DS Juegos/045496462222_s.jpg,045496462222,4.00,NintenDogs Chihuahua & Friends,Nintendo DS,1.50
834,0.80,/product_images/Juegos/DS Juegos/3348542212596_s.jpg,3348542212596,3.50,Crash: Lucha de Titanes,Nintendo DS,1.30
834,0.20,/product_images/Juegos/DS Juegos/045496468019_s.jpg,045496468019,1.50,High School Musical 3: Fin de Curso,Nintendo DS,0.40
834,4.00,/product_images/Juegos/DS Juegos/5051893027884_s.jpg,5051893027884,10.00,LEGO Harry Potter (Anos 1-4),Nintendo DS,6.00
834,0.70,/product_images/Juegos/DS Juegos/045496464141_s.jpg,045496464141,3.00,Spectrobes,Nintendo DS,1.10
834,18.00,/product_images/Juegos/DS Juegos/045496469641_s.jpg,045496469641,42.00,Pokemon Oro HeartGold + Pokewalker,Nintendo DS,26.00
834,1.20,/product_images/Juegos/DS Juegos/3307210322685_s.jpg,3307210322685,5.00,Imagina ser Veterinaria,Nintendo DS,1.90
834,0.90,/product_images/Juegos/DS Juegos/3307210261076_s.jpg,3307210261076,4.00,Hamsterz,Nintendo DS,1.50
834,0.30,/product_images/Juegos/DS Juegos/5060125482537_s.jpg,5060125482537,2.00,Ben 10: Alien Force,Nintendo DS,0.60
834,0.40,/product_images/Juegos/DS Juegos/3307210337726_s.jpg,3307210337726,2.00,Tigerz: Aventuras en el Circo,Nintendo DS,0.70
834,0.80,/product_images/Juegos/DS Juegos/3307211678859_s.jpg,3307211678859,3.50,Avatar: El Videojuego,Nintendo DS,1.30
834,5.00,/product_images/Juegos/DS Juegos/045496470500_s.jpg,045496470500,12.00,Pokemon Ranger Guardian Signs,Nintendo DS,7.00
834,11.00,/product_images/Juegos/DS Juegos/4012927081716_s.jpg,4012927081716,25.00,Castlevania: Portrait of Ruin,Nintendo DS,15.00
834,4.00,/product_images/Juegos/DS Juegos/5060004765959_s.jpg,5060004765959,10.00,Sonic Rush,Nintendo DS,6.00
834,0.80,/product_images/Juegos/DS Juegos/4005209092975_s.jpg,4005209092975,3.50,Drawn to Life,Nintendo DS,1.30
834,4.00,/product_images/Juegos/DS Juegos/5060121820722_s.jpg,5060121820722,10.00,Final Fantasy III,Nintendo DS,6.00
834,12.00,/product_images/Juegos/DS Juegos/045496470746_s.jpg,045496470746,28.00,Golden Sun Oscuro Amanecer Dark Dawn,Nintendo DS,17.00
834,0.70,/product_images/Juegos/DS Juegos/045496463335_s.jpg,045496463335,3.00,American Dragon Jake Long,Nintendo DS,1.10
834,0.01,/product_images/Juegos/DS Juegos/045496465346_s.jpg,045496465346,0.50,High School Musical: Preparate para el M,Nintendo DS,0.10
834,6.00,/product_images/Juegos/DS Juegos/5030934088305_s.jpg,5030934088305,15.00,"Sims 3, Los",Nintendo DS,9.00
834,4.00,/product_images/Juegos/DS Juegos/045496462505_s.jpg,045496462505,10.00,Resident Evil Deadly Silence,Nintendo DS,6.00
834,0.70,/product_images/Juegos/DS Juegos/3307210204332_s.jpg,3307210204332,3.00,King Kong,Nintendo DS,1.10
834,2.00,/product_images/Juegos/DS Juegos/3348542206335_s.jpg,3348542206335,5.00,Spyro: La Leyenda un Nuevo Comienzo,Nintendo DS,3.00
834,27.00,/product_images/Juegos/DS Juegos/5060121821286_s.jpg,5060121821286,60.00,Dragon Quest: La Prometida Celestial,Nintendo DS,37.00
834,1.40,/product_images/Juegos/DS Juegos/4005209075190_s.jpg,4005209075190,6.00,Worms Open Warfare,Nintendo DS,2.00
834,3.00,/product_images/Juegos/DS Juegos/3296580802531_s.jpg,3296580802531,8.00,Dragon Ball Z Supersonic Warriors 2,Nintendo DS,5.00
834,0.80,/product_images/Juegos/DS Juegos/5030917043444_s.jpg,5030917043444,3.50,Spider-Man 3,Nintendo DS,1.30
834,0.60,/product_images/Juegos/DS Juegos/3348542202467_s.jpg,3348542202467,2.50,Eragon,Nintendo DS,0.90
834,0.01,/product_images/Juegos/DS Juegos/045496466510_s.jpg,045496466510,0.50,Magia en Accion (Solo Juego),Nintendo DS,0.10
834,0.80,/product_images/Juegos/DS Juegos/5030917083914_s.jpg,5030917083914,3.50,Bakugan: Battle Trainer,Nintendo DS,1.30
834,1.40,/product_images/Juegos/DS Juegos/5030934078078_s.jpg,5030934078078,6.00,FIFA 10,Nintendo DS,2.00
834,0.20,/product_images/Juegos/DS Juegos/3307210449733_s.jpg,3307210449733,1.00,Imagina ser Gimnasta,Nintendo DS,0.30
834,0.10,/product_images/Juegos/DS Juegos/4005209105705_s.jpg,4005209105705,1.00,Wall-E,Nintendo DS,0.30
834,8.00,/product_images/Juegos/DS Juegos/3700577000065_s.jpg,3700577000065,18.00,Blue Dragon - Awakened Shadow,Nintendo DS,11.00
834,0.30,/product_images/Juegos/DS Juegos/5030934051811_s.jpg,5030934051811,2.50,FIFA 07,Nintendo DS,0.70
834,0.90,/product_images/Juegos/DS Juegos/5030934049580_s.jpg,5030934049580,4.00,FIFA Street 2,Nintendo DS,1.50
834,0.90,/product_images/Juegos/DS Juegos/3307210229816_s.jpg,3307210229816,4.00,Colegas En El Bosque,Nintendo DS,1.50
834,2.00,/product_images/Juegos/DS Juegos/8023171013121_s.jpg,8023171013121,6.00,Cooking Mama (Ed. Castellano),Nintendo DS,3.00
834,0.70,/product_images/Juegos/DS Juegos/5060015538771_s.jpg,5060015538771,3.00,Mi Diario Secreto,Nintendo DS,1.10
830,1.40,/product_images/Juegos/PC Juegos/5026555036337_s.jpg,5026555036337,7.00,Grand Theft Auto Vice City,PC,2.00
830,0.10,/product_images/defimg2_s.jpg,3307210188809,1.00,Brothers in Arms Road To Hill 30 1DVD,PC,0.30
830,0.10,/product_images/Juegos/PC Juegos/3307210226518_s.jpg,3307210226518,0.75,Rainbow Six Vegas,PC,0.20
830,0.01,/product_images/Juegos/PC Juegos/8436010150510_s.jpg,8436010150510,0.10,Football Generation,PC,0.01
830,0.10,/product_images/Juegos/PC Juegos/8436010150930_s.jpg,8436010150930,0.75,Panzers II (SN) 1DVD,PC,0.20
830,0.40,/product_images/Juegos/PC Juegos/4020628502096_s.jpg,4020628502096,3.00,Sacred 2: Fallen Angel (SN),PC,0.90
830,0.01,/product_images/defimg2_s.jpg,843601015037400009,0.50,World War II Battle of Britain,PC,0.10
830,0.01,/product_images/defimg1_s.jpg,8436010150541,0.10,PATRICIAN II,PC,0.01
830,0.30,/product_images/defimg2_s.jpg,8414185032411,2.00,Los Sims 2 Abren Negocios (SN)(CD),PC,0.60
830,0.20,/product_images/Juegos/PC Juegos/8414185051856_s.jpg,8414185051856,1.50,Los Sims 2 Universitarios Expansion (SN) 3C,PC,0.40
830,0.10,/product_images/Juegos/PC Juegos/3307210198907_s.jpg,3307210198907,1.00,Ghost Recon Advanced Warfighter *,PC,0.30
830,1.20,/product_images/defimg3_s.jpg,3348542193789,5.00,Half Life,PC,1.90
830,0.01,/product_images/Juegos/PC Juegos/3307210234315_s.jpg,3307210234315,0.10,King Kong,PC,0.01
830,0.90,/product_images/Juegos/PC Juegos/3307210410740_s.jpg,3307210410740,4.00,Far Cry 2,PC,1.50
830,0.10,/product_images/Juegos/PC Juegos/5060193302485_s.jpg,5060193302485,0.75,Order of batlle Pacific (P),PC,0.20
830,0.10,/product_images/Juegos/PC Juegos/3307210211989_s.jpg,3307210211989,1.00,Prince of Persia Ed. Col.,PC,0.30
830,0.01,/product_images/Juegos/PC Juegos/8431474055265_s.jpg,8431474055265,0.25,Final Conquest,PC,0.01
830,0.20,/product_images/Juegos/PC Juegos/3307210165053_s.jpg,3307210165053,1.50,Rayman 3 Hoodlum Havoc ( 3 Disc ),PC,0.40
830,2.00,/product_images/Juegos/PC Juegos/5026555053877_s.jpg,5026555053877,10.00,Grand Theft Auto IV (SN),PC,3.00
830,0.30,/product_images/defimg3_s.jpg,8414185051771,2.00,Need For Speed: Underground 2 (SN) 2 CD,PC,0.60
830,0.30,/product_images/defimg4_s.jpg,4032222690147,1.50,"Hunter, The - Primal",PC,0.50
830,0.20,/product_images/Juegos/PC Juegos/8436010150244_s.jpg,8436010150244,1.50,Tzar: Edicion de Oro,PC,0.40
830,0.01,/product_images/Juegos/PC Juegos/8431474054190_s.jpg,8431474054190,0.25,Pc Futbol 2005,PC,0.01
830,0.10,/product_images/defimg3_s.jpg,3307210219305,0.75,Onimusha 3 (SN),PC,0.20
830,0.10,/product_images/Juegos/PC Juegos/8436010152460_s.jpg,8436010152460,1.00,"Drakensang II, The River Of Time",PC,0.30
830,2.00,/product_images/Juegos/PC Juegos/3307210245281_s.jpg,3307210245281,12.00,Age of Empires Collectors Edition,PC,4.00
830,0.01,/product_images/defimg4_s.jpg,8436010150749,0.10,Mars Invader,PC,0.01
830,0.20,/product_images/Juegos/PC Juegos/8414185032619_s.jpg,8414185032619,1.50,Los Sims 2 Decora Tu Familia Accesorios,PC,0.40
830,0.01,/product_images/Juegos/PC Juegos/5017783555493_s.jpg,5017783555493,0.25,Crazy Taxi,PC,0.01
830,0.10,/product_images/defimg1_s.jpg,805529893061,0.75,Rise of Nations Gold Edition (SN),PC,0.20
830,0.10,/product_images/Juegos/PC Juegos/8436010150541HD_s.jpg,8436010150541,1.00,House Of The Dead 2,PC,0.30
830,0.30,/product_images/Juegos/PC Juegos/3307210250711_s.jpg,3307210250711,1.50,Driver Parallel Lines,PC,0.50
830,1.00,/product_images/Juegos/PC Juegos/5030917031922_s.jpg,5030917031922,5.00,Call of Duty 2,PC,1.80
830,0.10,/product_images/Juegos/PC Juegos/8414185050163_s.jpg,8414185050163,0.75,Los Sims House Party (SN) 1cd,PC,0.20
830,2.00,/product_images/Juegos/PC Juegos/5030934088244_s.jpg,5030934088244,10.00,Sims 3 Triunfadores (SN),PC,3.00
830,0.10,/product_images/Juegos/PC Juegos/8718591181344_s.jpg,8718591181344,1.00,Teslagrad,PC,0.30
830,0.40,/product_images/defimg2_s.jpg,4020636043031,3.00,Dragons Lair,PC,0.90
830,0.10,/product_images/defimg4_s.jpg,8436016710848,0.75,Anna's Quest,PC,0.20
830,0.10,/product_images/Juegos/PC Juegos/5032921010573_s.jpg,5032921010573,0.75,Deus Ex,PC,0.20
830,0.01,/product_images/defimg4_s.jpg,8436010151456,0.50,MotoGP Ultimate Racing Technology 2,PC,0.10
830,0.30,/product_images/defimg2_s.jpg,5032921018258,2.50,Praetorians,PC,0.70
830,0.01,/product_images/Juegos/PC Juegos/8436010152064_s.jpg,8436010152064,0.50,Imperium Civitas III,PC,0.10
830,0.01,/product_images/Juegos/PC Juegos/8436010150541AVH_s.jpg,8436010150541,0.25,Apache vs Havoc,PC,0.01
830,0.10,/product_images/defimg5_s.jpg,8717418064747,1.00,Las Cronicas De Narnia 4CD,PC,0.30
830,0.01,/product_images/defimg1_s.jpg,8436010151456,0.50,Painkiller Edicion Oro 1CD,PC,0.10
830,0.01,/product_images/defimg5_s.jpg,8431474001569,0.10,Virtua Tennis,PC,0.01
830,0.01,/product_images/defimg4_s.jpg,8436010150374,0.10,Pc Atletismo Edicio de oro,PC,0.01
830,0.01,/product_images/defimg5_s.jpg,8436010151029,0.10,Ski Alpin,PC,0.01
830,0.10,/product_images/Juegos/PC Juegos/8436010151470_s.jpg,8436010151470,1.00,Runaway 2,PC,0.30
830,0.70,/product_images/Juegos/PC Juegos/5032921019729_s.jpg,5032921019729,3.50,Commandos 3 Destination Berlin (3 Disco),PC,1.20
830,0.01,/product_images/Juegos/PC Juegos/3307210166364_s.jpg,3307210166364,0.10,CSI: Oscuras Intenciones,PC,0.01
830,0.10,/product_images/defimg2_s.jpg,843601015102900009,1.00,Flight Simulator X plane 7,PC,0.30
830,0.40,/product_images/defimg1_s.jpg,8426412003255,3.00,Blade: Edge Of Darkness,PC,0.90
830,0.01,/product_images/Juegos/PC Juegos/3760137140761_s.jpg,3760137140761,0.50,Gothic 2 (1 disc),PC,0.10
830,0.01,/product_images/Juegos/PC Juegos/5024866323856_s.jpg,5024866323856,0.50,Colin McRae Rally 04,PC,0.10
830,0.01,/product_images/defimg3_s.jpg,8436010150220,0.10,Viva Football,PC,0.01
830,0.30,/product_images/Juegos/PC Juegos/8414185033388_s.jpg,8414185033388,2.50,Los sims 2 H&M Accesorios,PC,0.70
830,0.40,/product_images/defimg5_s.jpg,8414185050255,3.00,Harry Potter y la Piedra Filosofal (SN),PC,0.90
830,0.70,/product_images/Juegos/PC Juegos/3760156480503_s.jpg,3760156480503,3.00,Agatha Christie: The ABC Murders (P),PC,1.10
830,0.70,/product_images/Juegos/PC Juegos/8414185051863_s.jpg,8414185051863,3.50,"Sims, Los Deluxe Edition (SN) 2 Disc",PC,1.20
821,33.00,/product_images/Juegos/PS3 Juegos/5030943116341_s.jpg,5030943116341,60.00,FIFA 17,PlayStation 3,40.00
821,0.80,/product_images/Juegos/PS3 Juegos/5026555412100_s.jpg,5026555412100,3.50,NBA 2K14,PlayStation 3,1.30
821,0.80,/product_images/Juegos/PS3 Juegos/711719685883_s.jpg,711719685883,3.50,MotorStorm,PlayStation 3,1.30
821,0.30,/product_images/Juegos/PS3 Juegos/5024866344073_s.jpg,5024866344073,1.50,Formula 1 2010,PlayStation 3,0.50
821,9.00,/product_images/Juegos/PS3 Juegos/3391891980180_s.jpg,3391891980180,22.00,Dragon Ball: Xenoverse,PlayStation 3,13.00
821,0.01,/product_images/Juegos/PS3 Juegos/4012927050866_s.jpg,4012927050866,0.25,Pro Evolution Soccer 2009,PlayStation 3,0.01
821,2.00,/product_images/Juegos/PS3 Juegos/711719148746_s.jpg,711719148746,6.00,Infamous,PlayStation 3,3.00
821,0.10,/product_images/Juegos/PS3 Juegos/711719155676_s.jpg,711719155676,1.00,Sports Champions,PlayStation 3,0.30
821,3.00,/product_images/Juegos/PS3 Juegos/5030917057458_s.jpg,5030917057458,8.00,Call of Duty: World at War,PlayStation 3,5.00
821,3.00,/product_images/Juegos/PS3 Juegos/711719175087_s.jpg,711719175087,8.00,Infamous 2,PlayStation 3,5.00
821,3.00,/product_images/Juegos/PS3 Juegos/5026555403818_s.jpg,5026555403818,8.00,Grand Theft Auto: Episodes from Liberty,PlayStation 3,5.00
821,0.70,/product_images/Juegos/PS3 Juegos/711719468455_s.jpg,711719468455,3.00,Gran Turismo 5 Prologue,PlayStation 3,1.10
821,4.00,/product_images/Juegos/PS3 Juegos/4012927058183_s.jpg,4012927058183,18.00,Pro Evolution Soccer 2016,PlayStation 3,6.00
821,8.00,/product_images/Juegos/PS3 Juegos/5030948111389_s.jpg,5030948111389,18.00,Plants vs Zombies: Garden Warfare,PlayStation 3,11.00
821,0.01,/product_images/Juegos/PS3 Juegos/5030934067867_s.jpg,5030934067867,0.25,FIFA 09,PlayStation 3,0.01
821,8.00,/product_images/Juegos/PS3 Juegos/711719230052_s.jpg,711719230052,18.00,God Of War: Ascension,PlayStation 3,11.00
821,3.00,/product_images/Juegos/PS3 Juegos/5026555402514_s.jpg,5026555402514,8.00,Max Payne 3,PlayStation 3,5.00
821,0.60,/product_images/Juegos/PS3 Juegos/5024866345766_s.jpg,5024866345766,2.50,Formula 1 2011,PlayStation 3,0.90
821,5.00,/product_images/Juegos/PS3 Juegos/5026555401531_s.jpg,5026555401531,12.00,Mafia II,PlayStation 3,7.00
821,0.80,/product_images/Juegos/PS3 Juegos/711719133445_s.jpg,711719133445,3.50,Killzone 2,PlayStation 3,1.30
821,5.00,/product_images/Juegos/PS3 Juegos/5030934109093_s.jpg,5030934109093,12.00,Need For Speed: Most Wanted 12,PlayStation 3,7.00
821,4.00,/product_images/Juegos/PS3 Juegos/5021290048805_s.jpg,5021290048805,10.00,Hitman Absolution,PlayStation 3,6.00
821,3.00,/product_images/Juegos/PS3 Juegos/5030934077262_s.jpg,5030934077262,8.00,Need For Speed: Shift,PlayStation 3,5.00
821,8.00,/product_images/Juegos/PS3 Juegos/093155148123_s.jpg,093155148123,18.00,Elder Scrolls V: Skyrim Legendary Ed,PlayStation 3,11.00
821,4.00,/product_images/Juegos/PS3 Juegos/5030934084611_s.jpg,5030934084611,10.00,Skate 3,PlayStation 3,6.00
821,4.00,/product_images/Juegos/PS3 Juegos/5030934067393_s.jpg,5030934067393,10.00,Need For Speed: Undercover,PlayStation 3,6.00
821,4.00,/product_images/Juegos/PS3 Juegos/711719444053_s.jpg,711719444053,10.00,Ratchet & Clank: Armados hasta los Dient,PlayStation 3,6.00
821,1.20,/product_images/Juegos/PS3 Juegos/5026555416412_s.jpg,5026555416412,5.00,NBA 2K15,PlayStation 3,1.90
821,3.00,/product_images/Juegos/PS3 Juegos/3296580804740_s.jpg,3296580804740,8.00,Dragon Ball Z: Burst Limit,PlayStation 3,5.00
821,9.00,/product_images/Juegos/PS3 Juegos/5021290064799_s.jpg,5021290064799,22.00,Kingdom Hearts HD 2.5 ReMix,PlayStation 3,13.00
