categoria_str,precio_intercambio,precio_compra,precio_venta,titulo,img_caratula,categoria_id,sku
PlayStation 3,1.50,0.90,4.00,Duke Nukem Forever,/product_images/Juegos/PS3 Juegos/5026555405904_s.jpg,821,5026555405904
PlayStation 3,7.00,5.00,12.00,Street Fighter X Tekken,/product_images/Juegos/PS3 Juegos/5055060927649_s.jpg,821,5055060927649
PlayStation 3,5.00,3.00,8.00,Buzz! El Multiconcurso (Solo Juego),/product_images/Juegos/PS3 Juegos/711719939351_s.jpg,821,711719939351
PlayStation 3,11.00,8.00,18.00,Resident Evil: Revelations,/product_images/Juegos/PS3 Juegos/5055060929322_s.jpg,821,5055060929322
PlayStation 3,9.00,6.00,15.00,Dirt 3,/product_images/Juegos/PS3 Juegos/5024866345353_s.jpg,821,5024866345353
PlayStation 3,5.00,3.00,8.00,Call Of Duty 3,/product_images/Juegos/PS3 Juegos/5030917038365_s.jpg,821,5030917038365
PlayStation 3,5.00,3.00,8.00,Dead Space 3,/product_images/Juegos/PS3 Juegos/5030934110082_s.jpg,821,5030934110082
PlayStation 3,7.00,5.00,12.00,UFC Undisputed 2010,/product_images/Juegos/PS3 Juegos/4005209132282_s.jpg,821,4005209132282
PlayStation 3,7.00,5.00,12.00,Ratchet y Clank : En Busca del Tesoro,/product_images/Juegos/PS3 Juegos/711719739456_s.jpg,821,711719739456
PlayStation 3,3.00,1.90,8.00,One Piece: Pirate Warriors,/product_images/Juegos/PS3 Juegos/3391891964432_s.jpg,821,3391891964432
PlayStation 3,9.00,6.00,15.00,Ratchet & Clank Atrapados en el Tiempo,/product_images/Juegos/PS3 Juegos/711719139355_s.jpg,821,711719139355
PlayStation 3,0.90,0.60,2.50,NBA 2K 2012,/product_images/Juegos/PS3 Juegos/5026555407335_s.jpg,821,5026555407335
PlayStation 3,2.00,1.40,6.00,WWE 13,/product_images/Juegos/PS3 Juegos/5026555411233_s.jpg,821,5026555411233
PlayStation 3,7.00,5.00,12.00,"Amazing Spider Man, The",/product_images/Juegos/PS3 Juegos/5030917107856_s.jpg,821,5030917107856
PlayStation 3,0.70,0.40,2.00,Top Spin 3,/product_images/Juegos/PS3 Juegos/5026555401456_s.jpg,821,5026555401456
PlayStation 3,9.00,6.00,15.00,Lego Star Wars III: The Clone Wars,/product_images/Juegos/PS3 Juegos/023272009779_s.jpg,821,023272009779
PlayStation 3,4.00,3.00,7.00,Naruto Shippuden Ultimate Ninja Storm 2,/product_images/Juegos/PS3 Juegos/3700577000942_s.jpg,821,3700577000942
PlayStation 3,6.00,4.00,10.00,Just Cause 2,/product_images/Juegos/PS3 Juegos/5021290038479_s.jpg,821,5021290038479
PlayStation 3,7.00,5.00,12.00,Lego Senor De Los Anillos,/product_images/Juegos/PS3 Juegos/5051893130065_s.jpg,821,5051893130065
PlayStation 3,15.00,11.00,25.00,Sega Mega Drive Ultimate Collection,/product_images/Juegos/PS3 Juegos/5060138440166_s.jpg,821,5060138440166
PlayStation 3,9.00,6.00,15.00,Thief,/product_images/Juegos/PS3 Juegos/5021290061798_s.jpg,821,5021290061798
PlayStation 3,5.00,3.00,8.00,Specs Ops : The Line,/product_images/Juegos/PS3 Juegos/5026555403733_s.jpg,821,5026555403733
PlayStation 3,4.00,3.00,7.00,Final Fantasy XIII-2,/product_images/Juegos/PS3 Juegos/5021290047402_s.jpg,821,5021290047402
PlayStation 3,3.00,1.90,8.00,WWE 2K14,/product_images/Juegos/PS3 Juegos/5026555413442_s.jpg,821,5026555413442
PlayStation 3,5.00,3.00,8.00,Resident Evil: Operation Raccoon City,/product_images/Juegos/PS3 Juegos/5055060927168_s.jpg,821,5055060927168
PlayStation 3,0.01,0.01,0.25,FIFA 08,/product_images/Juegos/PS3 Juegos/5030934059169_s.jpg,821,5030934059169
PlayStation 3,4.00,3.00,7.00,Dead Space 2 LE,/product_images/Juegos/PS3 Juegos/5030934100236_s.jpg,821,5030934100236
PlayStation 3,6.00,4.00,10.00,Dante's Inferno,/product_images/Juegos/PS3 Juegos/5030934076999_s.jpg,821,5030934076999
PlayStation 3,7.00,5.00,12.00,Tomb Raider Trilogy,/product_images/Juegos/PS3 Juegos/5021290046627_s.jpg,821,5021290046627
PlayStation 3,9.00,6.00,15.00,Marvel Vs Capcom 3,/product_images/Juegos/PS3 Juegos/5055060926932_s.jpg,821,5055060926932
PlayStation 3,5.00,3.00,8.00,Driver: San Francisco,/product_images/Juegos/PS3 Juegos/3307217928996_s.jpg,821,3307217928996
PlayStation 3,3.00,2.00,6.00,UFC 2009 Undisputed,/product_images/Juegos/PS3 Juegos/4005209118026_s.jpg,821,4005209118026
PlayStation 3,12.00,9.00,20.00,Sonic Generations,/product_images/Juegos/PS3 Juegos/5055277014798_s.jpg,821,5055277014798
PlayStation 3,32.00,26.00,48.00,Pro Evolution Soccer 2017,/product_images/Juegos/PS3 Juegos/4012927058800_s.jpg,821,4012927058800
PlayStation 3,4.00,3.00,7.00,Wolfenstein,/product_images/Juegos/PS3 Juegos/5030917069444_s.jpg,821,5030917069444
PlayStation 3,3.00,2.00,6.00,Army of Two,/product_images/Juegos/PS3 Juegos/5030934059527_s.jpg,821,5030934059527
PlayStation 3,5.00,3.00,8.00,Motorstorm Apocalypse,/product_images/Juegos/PS3 Juegos/711719153887_s.jpg,821,711719153887
PlayStation 3,11.00,8.00,18.00,Lego Star Wars: The Complete Saga,/product_images/Juegos/PS3 Juegos/023272005382_s.jpg,821,023272005382
PlayStation 3,0.50,0.30,1.50,NBA 2K11,/product_images/Juegos/PS3 Juegos/5026555404365_s.jpg,821,5026555404365
PlayStation 3,3.00,2.00,6.00,Bioshock 2,/product_images/Juegos/PS3 Juegos/5026555402361_s.jpg,821,5026555402361
PlayStation 3,12.00,9.00,20.00,Grand Theft Auto San Andreas,/product_images/Juegos/PS3 Juegos/5026555419598_s.jpg,821,5026555419598
PlayStation 3,1.10,0.70,3.00,TNA Impact,/product_images/Juegos/PS3 Juegos/5037930110634_s.jpg,821,5037930110634
PlayStation 3,7.00,5.00,12.00,Ratchet & Clank Todos Para Unos,/product_images/Juegos/PS3 Juegos/711719127291_s.jpg,821,711719127291
PlayStation 3,5.00,3.00,8.00,Naruto Shippuden: Ultimate Ninja Storm Generations,/product_images/Juegos/PS3 Juegos/3391891959261_s.jpg,821,3391891959261
PlayStation 3,6.00,4.00,10.00,"Star Wars - El Poder De La Fuerza II, 2",/product_images/Juegos/PS3 Juegos/023272010010_s.jpg,821,023272010010
PlayStation 3,1.90,1.20,5.00,HomeFront,/product_images/Juegos/PS3 Juegos/4005209141086_s.jpg,821,4005209141086
PlayStation 3,3.00,1.90,8.00,"Padrino II, El",/product_images/Juegos/PS3 Juegos/5030934066303_s.jpg,821,5030934066303
PlayStation 3,1.90,1.20,5.00,"Warhammer 40,000: Space Marine",/product_images/Juegos/PS3 Juegos/4005209151009_s.jpg,821,4005209151009
PlayStation 3,4.00,3.00,7.00,Prince of Persia: Arenas,/product_images/Juegos/PS3 Juegos/3307212805872_s.jpg,821,3307212805872
PlayStation 3,12.00,9.00,20.00,"Evil Within, The",/product_images/Juegos/PS3 Juegos/093155148352_s.jpg,821,093155148352
PlayStation Vita,18.00,13.00,28.00,Stranger Of Sword City,/product_images/Juegos/PS Vita Juegos/813633016535_s.jpg,990,813633016535
PlayStation Vita,16.00,12.00,25.00,Psycho-Pass: Mandatory Happiness,/product_images/defimg1_s.jpg,990,813633017235
PlayStation Vita,19.00,14.00,30.00,Criminal Girls 2,/product_images/defimg5_s.jpg,990,813633017396
PlayStation Vita,19.00,14.00,30.00,Legend Of Heroes: Trails Of Cold Steel II,/product_images/defimg3_s.jpg,990,813633017907
PlayStation Vita,14.00,10.00,22.00,Valhalla Knights 3,/product_images/Juegos/PS Vita Juegos/853466001575_s.jpg,990,853466001575
PlayStation Vita,19.00,14.00,30.00,Hyperdimension Neptunia Re;Birth1,/product_images/Juegos/PS Vita Juegos/864642000008_s.jpg,990,864642000008
PlayStation Vita,11.00,8.00,18.00,Neptunia Re:Birth 2 Sisters Generation,/product_images/Juegos/PS Vita Juegos/864642000084_s.jpg,990,864642000084
PlayStation Vita,14.00,10.00,22.00,Dokuro,/product_images/Juegos/PS Vita Juegos/8809338090774_s.jpg,990,8809338090774
PlayStation Vita,11.00,8.00,18.00,Ragnarok Odyssey,/product_images/Juegos/PS Vita Juegos/8809338091610_s.jpg,990,8809338091610
PlayStation Vita,13.00,9.00,20.00,DJMax Technika Tune,/product_images/Juegos/PS Vita Juegos/8809365000005_s.jpg,990,8809365000005
PlayStation Vita,16.00,12.00,25.00,A.W : Phoenix Festa,/product_images/defimg3_s.jpg,990,8885011011922
PlayStation Vita,16.00,12.00,25.00,Mind Zero,/product_images/Juegos/PS Vita Juegos/893610001860_s.jpg,990,893610001860
PlayStation Vita,5.00,3.00,8.00,Blazblue: Chrono Phantasma,/product_images/Juegos/PS Vita Juegos/893610001891_s.jpg,990,893610001891
PlayStation Vita,22.00,16.00,35.00,Jonah Lomu Rugby,/product_images/Juegos/PS Vita Juegos/9312590123542_s.jpg,990,9312590123542
PlayStation Vita,14.00,10.00,22.00,Trillion: God Of Destruction (16),/product_images/Juegos/PS Vita Juegos/859204005362_s.jpg,990,859204005362
PlayStation Vita,16.00,12.00,25.00,Tales Of Hearts R,/product_images/defimg4_s.jpg,990,3391891981170
PlayStation Vita,20.00,15.00,32.00,Resident Evil: Revelations 2,/product_images/Juegos/PS Vita Juegos/4891670639975_s.jpg,990,4891670639975
PlayStation Vita,11.00,8.00,18.00,One piece Pirate Warriors 2,/product_images/Juegos/PS Vita Juegos/4582224495351_s.jpg,990,4582224495351
PlayStation Vita,3.00,1.90,8.00,Teslagrad,/product_images/Juegos/PS Vita Juegos/8718591181320_s.jpg,990,8718591181320
PlayStation Vita,9.00,7.00,15.00,Disgaea 3: Absence Of Detention,/product_images/Juegos/PS Vita Juegos/813633011554_s.jpg,990,813633011554
PlayStation Vita,19.00,14.00,30.00,Senran Kagura Shinovi Versus Lets Get Physical Lim,/product_images/Juegos/PS Vita Juegos/853466001698_s.jpg,990,853466001698
PlayStation Vita,5.00,3.00,8.00,Farming Simulator 2014,/product_images/Juegos/PS Vita Juegos/3512899112353_s.jpg,990,3512899112353
PlayStation Vita,7.00,5.00,12.00,BlazBlue: Chronophantasma Extend,/product_images/Juegos/PS Vita Juegos/5060201655138_s.jpg,990,5060201655138
PlayStation Vita,3.00,2.00,6.00,Tokyo Twilight: Ghost Hunters,/product_images/Juegos/PS Vita Juegos/813633014579_s.jpg,990,813633014579
PlayStation Vita,7.00,5.00,12.00,Toukiden: The Age of Demons,/product_images/Juegos/PS Vita Juegos/5060327530678_s.jpg,990,5060327530678
PSP,1.20,0.70,3.50,Loco Roco 2,/product_images/Juegos/PSP Juegos/711719775454_s.jpg,862,711719775454
PSP,1.60,0.90,4.50,Metal Gear Acid,/product_images/Juegos/PSP Juegos/4012927060049_s.jpg,862,4012927060049
PSP,2.00,1.60,8.00,Patapon,/product_images/Juegos/PSP Juegos/711719429258_s.jpg,862,711719429258
PSP,1.20,0.70,3.50,Socom Fire Team Bravo 3,/product_images/Juegos/PSP Juegos/711719153955_s.jpg,862,711719153955
PSP,0.40,0.20,1.50,Pipemania,/product_images/Juegos/PSP Juegos/5017783028195_s.jpg,862,5017783028195
PSP,0.70,0.30,2.50,WWE Smackdown Vs. Raw 2006,/product_images/Juegos/PSP Juegos/4005209068420_s.jpg,862,4005209068420
PSP,0.10,0.01,0.50,Hannah Montana: Vive el Espectaculo,/product_images/Juegos/PSP Juegos/8717418228118_s.jpg,862,8717418228118
PSP,0.30,0.10,1.00,Buzz! Concurso de Bolsillo,/product_images/Juegos/PSP Juegos/711719972952_s.jpg,862,711719972952
PSP,0.70,0.30,2.50,Everybodys Golf,/product_images/Juegos/PSP Juegos/711719690351_s.jpg,862,711719690351
PSP,5.00,3.00,15.00,Metal Gear Solid Portable Ops Plus (US),/product_images/Juegos/PSP Juegos/083717260394_s.jpg,862,083717260394
PSP,0.90,0.40,3.00,Star Wars Lethal Alliance,/product_images/Juegos/PSP Juegos/3307210222282_s.jpg,862,3307210222282
PSP,0.40,0.20,1.50,Star Trek: Tactical Assault,/product_images/Juegos/PSP Juegos/3307210241320_s.jpg,862,3307210241320
PSP,0.40,0.20,1.50,Locos por el Surf,/product_images/Juegos/PSP Juegos/3307210259431_s.jpg,862,3307210259431
PSP,0.40,0.20,1.50,Beowulf,/product_images/Juegos/PSP Juegos/3307210328571_s.jpg,862,3307210328571
PSP,0.60,0.30,2.00,Animalz: Una Familia de Hamsterz,/product_images/Juegos/PSP Juegos/3307211658691_s.jpg,862,3307211658691
PSP,2.00,1.20,6.00,Kids Pack Colegas En El Bosque & Locos,/product_images/Juegos/PSP Juegos/3307211660472_s.jpg,862,3307211660472
PSP,0.60,0.30,2.00,Scarface,/product_images/Juegos/PSP Juegos/3348542206748_s.jpg,862,3348542206748
PSP,0.10,0.01,0.50,Pro Cycling: Le Tour de France (2008),/product_images/Juegos/PSP Juegos/3512289015172_s.jpg,862,3512289015172
PSP,0.30,0.10,1.00,X-treme Party,/product_images/Juegos/PSP Juegos/3760007414930_s.jpg,862,3760007414930
PSP,1.40,0.80,4.00,"Bob Esponja,  El Vengador Amarillo",/product_images/Juegos/PSP Juegos/4005209075848_s.jpg,862,4005209075848
PSP,0.60,0.30,2.00,Juiced Eliminator,/product_images/Juegos/PSP Juegos/4005209077613_s.jpg,862,4005209077613
PSP,1.40,0.80,4.00,Guilty Gear Judgment,/product_images/Juegos/PSP Juegos/4005209083164_s.jpg,862,4005209083164
PSP,0.60,0.30,2.00,MX Vs. ATV Untamed,/product_images/Juegos/PSP Juegos/4005209102933_s.jpg,862,4005209102933
PSP,0.40,0.20,1.50,Wall-E,/product_images/Juegos/PSP Juegos/4005209106375_s.jpg,862,4005209106375
PSP,0.60,0.30,2.00,Cars: Race O Rama,/product_images/Juegos/PSP Juegos/4005209120753_s.jpg,862,4005209120753
PSP,0.60,0.30,2.00,Rengoku The Tower Of Purgatory,/product_images/Juegos/PSP Juegos/4012927060278_s.jpg,862,4012927060278
PSP,0.70,0.30,2.50,Rengoku II The Stairway to H.E.A.V.E.N.,/product_images/Juegos/PSP Juegos/4012927061626_s.jpg,862,4012927061626
PSP,0.30,0.10,1.00,PES 6,/product_images/defimg2_s.jpg,862,4012927062388
PSP,0.60,0.30,2.00,Hellboy: The Science of Evil,/product_images/Juegos/PSP Juegos/4012927062500_s.jpg,862,4012927062500
PSP,0.90,0.40,3.00,Ultimate Board Game Collection,/product_images/Juegos/PSP Juegos/5017783028041_s.jpg,862,5017783028041
PSP,0.90,0.40,3.00,X-Men Legends 2 El Ascenso de Apocalipsi,/product_images/Juegos/PSP Juegos/5030917033308_s.jpg,862,5030917033308
PSP,1.40,0.80,4.00,X-Men Origenes: Lobezno,/product_images/Juegos/PSP Juegos/5030917065828_s.jpg,862,5030917065828
PSP,0.30,0.10,1.00,007 Desde Rusia Con Amor,/product_images/Juegos/PSP Juegos/5030934049917_s.jpg,862,5030934049917
PSP,0.30,0.10,1.00,NBA Live 08,/product_images/Juegos/PSP Juegos/5030934059213_s.jpg,862,5030934059213
PSP,0.40,0.20,1.50,Tiger Woods PGA Tour 2009,/product_images/Juegos/PSP Juegos/5030934066365_s.jpg,862,5030934066365
PSP,9.00,5.00,25.00,Shin Megami Tensei: Persona 3 Portable,/product_images/defimg4_s.jpg,862,5036675013613
PSP,2.00,1.20,6.00,LEGO Harry Potter (Anos 1-4),/product_images/Juegos/PSP Juegos/5051893027938_s.jpg,862,5051893027938
PSP,0.30,0.10,1.00,Football Manager Handheld 2010,/product_images/Juegos/PSP Juegos/5055277002283_s.jpg,862,5055277002283
PSP,0.40,0.20,1.50,Phantasy Star Portable,/product_images/Juegos/PSP Juegos/5055277008315_s.jpg,862,5055277008315
PSP,0.40,0.20,1.50,Virtua Tennis World tour,/product_images/Juegos/PSP Juegos/5060004765423_s.jpg,862,5060004765423
PSP,3.00,2.00,10.00,OutRun 2006: Coast To Coast,/product_images/Juegos/PSP Juegos/5060004766895_s.jpg,862,5060004766895
PSP,0.70,0.30,2.50,Dynasty Warriors Vol 2,/product_images/Juegos/PSP Juegos/5060073302437_s.jpg,862,5060073302437
PSP,0.90,0.40,3.00,Pilot Academy,/product_images/Juegos/PSP Juegos/5060102950318_s.jpg,862,5060102950318
PSP,2.00,1.20,6.00,Valhalla Knights,/product_images/Juegos/PSP Juegos/5060102950424_s.jpg,862,5060102950424
PSP,6.00,3.00,18.00,Star Ocean,/product_images/defimg5_s.jpg,862,5060121823983
PSP,0.60,0.30,2.00,Alien Syndrome,/product_images/Juegos/PSP Juegos/5060138431553_s.jpg,862,5060138431553
PSP,0.40,0.20,1.50,Buzz! Concurso Musical Definitivo,/product_images/defimg2_s.jpg,862,711719214038
PSP,0.90,0.40,3.00,Geronimo Stilton 2,/product_images/Juegos/PSP Juegos/711719267935_s.jpg,862,711719267935
PSP,0.90,0.40,3.00,Syphon Filter - Logan's Shadow,/product_images/Juegos/PSP Juegos/711719413455_s.jpg,862,711719413455
PSP,1.20,0.70,3.50,Ape Escape P,/product_images/Juegos/PSP Juegos/711719644866_s.jpg,862,711719644866
PSP,0.40,0.20,1.50,Ridge Racer,/product_images/Juegos/PSP Juegos/711719676959B_s.jpg,862,711719676959
PSP,1.40,0.80,4.00,Warriors of the Lost Empire,/product_images/Juegos/PSP Juegos/8430613001422_s.jpg,862,8430613001422
PSP,7.00,4.00,20.00,Prinny (USA),/product_images/Juegos/PSP Juegos/857823001468_s.jpg,862,857823001468
PSP,0.30,0.10,1.00,Tron Evolution,/product_images/Juegos/PSP Juegos/8717418281595_s.jpg,862,8717418281595
PSP,1.60,0.90,4.50,Xyanide Resurrection,/product_images/Juegos/PSP Juegos/8717545401194_s.jpg,862,8717545401194
PSP,9.00,5.00,25.00,Fate Extra Collectors Ed,/product_images/defimg2_s.jpg,862,893610001518
PSP,0.40,0.20,1.50,Commander: Europe at War,/product_images/Juegos/PSP Juegos/5060193300078_s.jpg,862,5060193300078
PSP,0.30,0.10,1.00,Buzz - Concurso Universal,/product_images/Juegos/PSP Juegos/711719136552_s.jpg,862,711719136552
PSP,0.10,0.01,0.50,Gunpey,/product_images/Juegos/PSP Juegos/3296580803187_s.jpg,862,3296580803187
PSP,3.00,2.00,10.00,Final Fantasy Dissidia 012,/product_images/Juegos/PSP Juegos/5021290047167_s.jpg,862,5021290047167
Wii,4.00,3.00,7.00,Dogz: Diviertete con mas Perros!,/product_images/Juegos/Wii Juegos/3307210260734_s.jpg,831,3307210260734
Wii,0.70,0.40,2.00,Cranium Kabooki,/product_images/Juegos/Wii Juegos/3307210332622_s.jpg,831,3307210332622
Wii,6.00,4.00,10.00,Feria Party,/product_images/Juegos/Wii Juegos/3307211504240_s.jpg,831,3307211504240
Wii,9.00,6.00,15.00,Crash: Lucha de Titanes,/product_images/Juegos/Wii Juegos/3348542212145_s.jpg,831,3348542212145
Wii,7.00,5.00,12.00,Leyenda de Spyro: La Fuerza del Drago,/product_images/Juegos/Wii Juegos/3348542220485_s.jpg,831,3348542220485
Wii,6.00,4.00,10.00,Wii CyberBike Cycling Sports (Game Only),/product_images/defimg4_s.jpg,831,3499550276718
Wii,5.00,3.00,8.00,De Blob,/product_images/Juegos/Wii Juegos/4005209108515_s.jpg,831,4005209108515
Wii,5.00,3.00,8.00,WWE Smackdown Vs. Raw 2010,/product_images/Juegos/Wii Juegos/4005209126335_s.jpg,831,4005209126335
Wii,5.00,3.00,8.00,Bob Esponja: Botes de Choque,/product_images/Juegos/Wii Juegos/4005209130738B_s.jpg,831,4005209130738
Wii,3.00,2.00,6.00,WWE Smackdown Vs Raw 2011,/product_images/Juegos/Wii Juegos/4005209137263_s.jpg,831,4005209137263
Wii,0.90,0.60,2.50,Pictionary (Udraw),/product_images/Juegos/Wii Juegos/4005209140287_s.jpg,831,4005209140287
Wii,9.00,6.00,15.00,UDraw Gametablet + UDraw Studio,/product_images/Juegos/Wii Juegos/4005209140881_s.jpg,831,4005209140881
Wii,6.00,4.00,10.00,Monster High: Ghoul Spirit,/product_images/defimg2_s.jpg,831,4005209150033
Wii,0.90,0.60,2.50,Pop N' Rhythm,/product_images/Juegos/Wii Juegos/4012927092361_s.jpg,831,4012927092361
Wii,3.00,2.00,6.00,DDR Hottest Party 3,/product_images/Juegos/Wii Juegos/4012927092934_s.jpg,831,4012927092934
Wii,0.70,0.40,2.00,Glee Karaoke Revolution (Solo Juegos),/product_images/defimg4_s.jpg,831,4012927094167
Wii,7.00,5.00,12.00,Let's Sing 6 - Versión Española,/product_images/Juegos/Wii Juegos/4020628514013_s.jpg,831,4020628514013
Wii,3.00,2.00,5.00,Rapala Tournament Fishing,/product_images/Juegos/Wii Juegos/5030917043086_s.jpg,831,5030917043086
Wii,3.00,2.00,5.00,Tony Hawk's Proving Ground,/product_images/Juegos/Wii Juegos/5030917047503_s.jpg,831,5030917047503
Wii,6.00,4.00,10.00,Barbie: La Princesa de los Animales,/product_images/Juegos/Wii Juegos/5030917050206_s.jpg,831,5030917050206
Wii,6.00,4.00,10.00,Spiderman: El Reino de las Sombras,/product_images/Juegos/Wii Juegos/5030917058202_s.jpg,831,5030917058202
Wii,3.00,2.00,5.00,Bakugan: Defenders Of The Core,/product_images/Juegos/Wii Juegos/5030917089251_s.jpg,831,5030917089251
Wii,1.10,0.70,3.00,Need For Speed: Carbono,/product_images/Juegos/Wii Juegos/5030934052832_s.jpg,831,5030934052832
Wii,5.00,3.00,8.00,Celebrity Sports Showdown,/product_images/Juegos/Wii Juegos/5030934068505_s.jpg,831,5030934068505
Wii,6.00,4.00,10.00,Dead Space Extraction,/product_images/Juegos/Wii Juegos/5030934076975_s.jpg,831,5030934076975
Wii,3.00,2.00,6.00,Speed Racer,/product_images/Juegos/Wii Juegos/5051603219165_s.jpg,831,5051603219165
Wii,5.00,3.00,8.00,Resident Evil Zero,/product_images/Juegos/Wii Juegos/5055060952016_s.jpg,831,5055060952016
Wii,3.00,2.00,5.00,Virtua Tennis 2009,/product_images/Juegos/Wii Juegos/5055277000258_s.jpg,831,5055277000258
Wii,5.00,3.00,8.00,Big Time Rush: Dance Party,/product_images/defimg4_s.jpg,831,5055377602178
Wii,7.00,5.00,12.00,Zumba Fitness  (Solo Juego),/product_images/Juegos/Wii Juegos/8023171024820A_s.jpg,831,8023171024820
Wii,1.50,0.90,4.00,Pequenos Invasores,/product_images/Juegos/Wii Juegos/8717545402719_s.jpg,831,8717545402719
Wii,3.00,2.00,6.00,Flingsmash (Solo Juego),/product_images/Juegos/Wii Juegos/2129033T_s.jpg,831,2129033
Wii,3.00,2.00,5.00,Splinter Cell Double Agent,/product_images/Juegos/Wii Juegos/3307210242280_s.jpg,831,3307210242280
Wii,3.00,2.00,6.00,Disaster: Day of Crisis,/product_images/Juegos/Wii Juegos/045496366124_s.jpg,831,045496366124
Wii,11.00,8.00,18.00,Disney Sing It: Exitos de Pelicula.,/product_images/Juegos/Wii Juegos/045496368302_s.jpg,831,045496368302
Wii,1.70,1.00,4.50,GaHoole: La Leyenda de los Guardianes,/product_images/Juegos/Wii Juegos/5051893036190_s.jpg,831,5051893036190
Wii,7.00,5.00,12.00,La Voz 2wi,/product_images/Juegos/Wii Juegos/4260231341471_s.jpg,831,4260231341471
Wii,7.00,5.00,12.00,Lego Batman,/product_images/Juegos/Wii Juegos/5051603222852_s.jpg,831,5051603222852
Wii,0.90,0.60,2.50,Disney Sing it,/product_images/Juegos/Wii Juegos/8717418182595_s.jpg,831,8717418182595
