categoria_id,titulo,precio_compra,img_caratula,sku,precio_intercambio,categoria_str,precio_venta
834,Cooking Mama World Combo Pack Vol 1,11.00,/product_images/Juegos/DS Juegos/8023171031507_s.jpg,8023171031507,15.00,Nintendo DS,25.00
827,WSC Real 11,2.00,/product_images/Juegos/Xbox 360 Juegos/5060229360007_s.jpg,5060229360007,3.00,Xbox 360,5.00
830,Urgencias: El Juego,0.20,/product_images/defimg2_s.jpg,8423817602076,0.40,PC,1.50
821,MLB 07 The Show,0.80,/product_images/Juegos/PS3 Juegos/711719810926_s.jpg,711719810926,1.30,PlayStation 3,3.50
834,Cooking Mama World Combo Pack Vol 2,5.00,/product_images/Juegos/DS Juegos/8023171031576_s.jpg,8023171031576,7.00,Nintendo DS,12.00
834,Phineas & Ferb: Quest For Cool Stuff,3.00,/product_images/defimg4_s.jpg,8023171034096,4.00,Nintendo DS,7.00
827,Hulk Hogan's Main Event,3.00,/product_images/defimg2_s.jpg,5060288220007,5.00,Xbox 360,8.00
821,Guitar Hero: Warriors of Rock Super Bund,9.00,/product_images/Juegos/PS3 Juegos/5030917087684_s.jpg,5030917087684,12.00,PlayStation 3,20.00
834,Winx - Club Believix In You,0.90,/product_images/defimg4_s.jpg,8027234009045,1.50,Nintendo DS,4.00
827,Dance Paradise,2.00,/product_images/Juegos/Xbox 360 Juegos/5390102516451_s.jpg,5390102516451,3.00,Xbox 360,6.00
830,Democracia,0.20,/product_images/defimg2_s.jpg,8423817602120,0.40,PC,1.50
821,"Atelier Totori, Adventure Of Arland",4.00,/product_images/Juegos/PS3 Juegos/813633011264_s.jpg,813633011264,6.00,PlayStation 3,10.00
834,Winx Club: Rockstars,2.00,/product_images/defimg3_s.jpg,8027234009052,3.00,Nintendo DS,6.00
827,Sniper Ghost Warrior 2 Collector's Ed,4.00,/product_images/Juegos/Xbox 360 Juegos/5907813593925_s.jpg,5907813593925,6.00,Xbox 360,10.00
821,Way of the Samurai 3,3.00,/product_images/Juegos/PS3 Juegos/5060189090297_s.jpg,5060189090297,5.00,PlayStation 3,8.00
827,Major League Baseball 2K7,2.00,/product_images/Juegos/Xbox 360 Juegos/710425299407_s.jpg,710425299407,3.00,Xbox 360,5.00
830,Peter Pan - Cuento Interactivo + Activid,0.01,/product_images/defimg1_s.jpg,8423817602205,0.10,PC,0.50
821,Akiba's Trip: Undead & Undressed,6.00,/product_images/Juegos/PS3 Juegos/813633014302_s.jpg,813633014302,9.00,PlayStation 3,15.00
827,Major League Baseball 2K11,4.00,/product_images/Juegos/Xbox 360 Juegos/710425399626_s.jpg,710425399626,6.00,Xbox 360,10.00
827,Bioshock Infinite Songbird Ed,38.00,/product_images/Juegos/Xbox 360 Juegos/710425472107_s.jpg,710425472107,53.00,Xbox 360,85.00
827,Major League Baseball 2K12,6.00,/product_images/Juegos/Xbox 360 Juegos/710425491214_s.jpg,710425491214,9.00,Xbox 360,15.00
821,Move Mind Benders,1.20,/product_images/Juegos/PS3 Juegos/711719206712_s.jpg,711719206712,1.90,PlayStation 3,5.00
821,Damage Inc - Pacific Squadron WWII,4.00,/product_images/Juegos/PS3 Juegos/728658033040_s.jpg,728658033040,6.00,PlayStation 3,10.00
827,Ghostbusters - The Videogame,8.00,/product_images/Juegos/Xbox 360 Juegos/742725277694_s.jpg,742725277694,11.00,Xbox 360,18.00
827,Let's Dance With Mel B (Kinect),3.00,/product_images/Juegos/Xbox 360 Juegos/8011642020457_s.jpg,8011642020457,5.00,Xbox 360,8.00
830,Blancanieves Y Los 7 Enanitos,0.01,/product_images/defimg4_s.jpg,8423817602229,0.01,PC,0.25
830,Chrome Specforce,0.01,/product_images/defimg5_s.jpg,8423817602502,0.01,PC,0.10
821,Arthur y La Venganza de Maltard,3.00,/product_images/Juegos/PS3 Juegos/3307211673403_s.jpg,3307211673403,5.00,PlayStation 3,8.00
821,Under Night In-Birth,3.00,/product_images/Juegos/PS3 Juegos/813633014791_s.jpg,813633014791,5.00,PlayStation 3,8.00
827,SBK 2011,0.80,/product_images/Juegos/Xbox 360 Juegos/8011642020655_s.jpg,8011642020655,1.30,Xbox 360,3.50
827,Kung-Fu High Impact,0.60,/product_images/Juegos/Xbox 360 Juegos/8011642022130_s.jpg,8011642022130,0.90,Xbox 360,2.50
830,Muppet Babies: Jugando Con El Reino Anim,0.01,/product_images/defimg3_s.jpg,8423817602502,0.01,PC,0.25
830,Rollercoaster Mania 1 & 2,0.20,/product_images/defimg1_s.jpg,8423817602502,0.40,PC,1.50
821,G1 Jockey 4  2008,2.00,/product_images/Juegos/PS3 Juegos/5060073305292_s.jpg,5060073305292,3.00,PlayStation 3,6.00
821,Tornado Outbreak,1.20,/product_images/Juegos/PS3 Juegos/4012927051825_s.jpg,4012927051825,1.90,PlayStation 3,5.00
827,Supreme Commander,0.40,/product_images/Juegos/Xbox 360 Juegos/8023171014364_s.jpg,8023171014364,0.70,Xbox 360,2.00
827,Battle Fantasia,2.00,/product_images/Juegos/Xbox 360 Juegos/8023171016139_s.jpg,8023171016139,3.00,Xbox 360,6.00
830,Mall Tycoon 3,0.01,/product_images/defimg5_s.jpg,8423817602533,0.01,PC,0.10
830,Emergency 3,0.40,/product_images/defimg2_s.jpg,8423817602571,0.70,PC,2.00
821,Disney Sing It - Pop Hits,0.10,/product_images/Juegos/PS3 Juegos/8717418227081_s.jpg,8717418227081,0.10,PlayStation 3,0.50
821,NCAA Football 2013,2.00,/product_images/Juegos/PS3 Juegos/014633197310_s.jpg,014633197310,3.00,PlayStation 3,5.00
827,Guilty Gear 2 Overture,2.00,/product_images/Juegos/Xbox 360 Juegos/8023171019581_s.jpg,8023171019581,3.00,Xbox 360,6.00
827,Naval Assault: Muerte en el Mar,3.00,/product_images/Juegos/Xbox 360 Juegos/8023171023120_s.jpg,8023171023120,5.00,Xbox 360,8.00
827,Brunswick Pro Bowling,3.00,/product_images/Juegos/Xbox 360 Juegos/8023171024752_s.jpg,8023171024752,4.00,Xbox 360,7.00
830,Oil Tycoon 2,0.10,/product_images/defimg1_s.jpg,8423817602588,0.20,PC,0.75
830,Painkiller (SN) 4CD,0.20,/product_images/defimg2_s.jpg,8423817602748,0.40,PC,1.50
830,Telenecos: Jugando con los Medios de Tra,0.01,/product_images/defimg4_s.jpg,8423817602946,0.01,PC,0.10
821,Naruto Shippuden Ninja Storm 3: True Des,6.00,/product_images/Juegos/PS3 Juegos/3391891968188_s.jpg,3391891968188,9.00,PlayStation 3,15.00
821,The Fight: Lights Out (Move Required),2.00,/product_images/Juegos/PS3 Juegos/711719825524_s.jpg,711719825524,3.00,PlayStation 3,6.00
821,SOCOM 4: U.S. Navy SEALs,0.70,/product_images/Juegos/PS3 Juegos/711719813521_s.jpg,711719813521,1.10,PlayStation 3,3.00
827,Michael Phelps: Push The Limit (Kinect),-1,/product_images/Juegos/Xbox 360 Juegos/8023171025605_s.jpg,8023171025605,-1,Xbox 360,18.00
827,"Michael Phelps, Push The Limit",0.40,/product_images/Juegos/Xbox 360 Juegos/8023171025667_s.jpg,8023171025667,0.70,Xbox 360,2.00
827,Rugby World Cup 2011,0.80,/product_images/Juegos/Xbox 360 Juegos/8023171028286_s.jpg,8023171028286,1.30,Xbox 360,3.50
830,Jugando Con Figuras y Colores,0.01,/product_images/defimg3_s.jpg,8423817602960,0.01,PC,0.10
830,La Isla Misteriosa,0.10,/product_images/defimg2_s.jpg,8423817603011,0.20,PC,0.75
830,Train Empire,0.30,/product_images/defimg3_s.jpg,8423817603103,0.70,PC,2.50
821,Castlevania: Lords of Shadows EC,12.00,/product_images/Juegos/PS3 Juegos/4012927052754_s.jpg,4012927052754,17.00,PlayStation 3,28.00
821,Call Of Duty Black OPS I & II,4.00,/product_images/Juegos/PS3 Juegos/047875874367_s.jpg,047875874367,6.00,PlayStation 3,10.00
821,Deus Ex: Human Revolution - DC,2.00,/product_images/Juegos/PS3 Juegos/5021290058170_s.jpg,5021290058170,3.00,PlayStation 3,6.00
827,Grease Dance Kinect,4.00,/product_images/Juegos/Xbox 360 Juegos/8023171028460_s.jpg,8023171028460,6.00,Xbox 360,10.00
827,Blackwater,0.70,/product_images/Juegos/Xbox 360 Juegos/8023171028743_s.jpg,8023171028743,1.10,Xbox 360,3.00
827,Top Gun - Hard Lock,3.00,/product_images/Juegos/Xbox 360 Juegos/8023171028835_s.jpg,8023171028835,4.00,Xbox 360,7.00
834,ICO Soccer,0.90,/product_images/Juegos/DS Juegos/8033102493007_s.jpg,8033102493007,1.50,Nintendo DS,4.00
830,Casper Castle Mystery Pack / The Spooky Alley,0.01,/product_images/defimg2_s.jpg,8423817603905,0.10,PC,0.50
830,Retorno a la Isla Misteriosa,0.01,/product_images/defimg2_s.jpg,8423817604377,0.01,PC,0.25
830,Viaje al Centro de la Luna,0.01,/product_images/defimg2_s.jpg,8423817604384,0.01,PC,0.10
821,Mobile Suit Gundam: Crossfire,0.90,/product_images/Juegos/PS3 Juegos/722674110020_s.jpg,722674110020,1.50,PlayStation 3,4.00
821,Pinguinos de Madagascar,5.00,/product_images/Juegos/PS3 Juegos/4005209145626_s.jpg,4005209145626,7.00,PlayStation 3,12.00
821,Child of Eden,0.70,/product_images/Juegos/PS3 Juegos/3307219930898_s.jpg,3307219930898,1.10,PlayStation 3,3.00
827,Twister Mania (Kinect),2.00,/product_images/Juegos/Xbox 360 Juegos/8023171029047_s.jpg,8023171029047,3.00,Xbox 360,5.00
827,Adidas Mi Coach,3.00,/product_images/Juegos/Xbox 360 Juegos/8023171031255_s.jpg,8023171031255,5.00,Xbox 360,8.00
827,Get Fit With Mel B,0.60,/product_images/Juegos/Xbox 360 Juegos/8033102492796_s.jpg,8033102492796,0.90,Xbox 360,2.50
834,Evolution GT,1.40,/product_images/Juegos/DS Juegos/8033102494448_s.jpg,8033102494448,2.00,Nintendo DS,6.00
834,Great Empires Roma,0.90,/product_images/Juegos/DS Juegos/8033102495575_s.jpg,8033102495575,1.50,Nintendo DS,4.00
834,Diabolik: The Original Sin,0.80,/product_images/Juegos/DS Juegos/8033102495780_s.jpg,8033102495780,1.30,Nintendo DS,3.50
830,Pantera Rosa: Salvando El Planeta Tierra,0.01,/product_images/defimg2_s.jpg,8423817605077,0.01,PC,0.10
830,Trackmania Sunrise Extreme,0.10,/product_images/defimg3_s.jpg,8423817606456,0.20,PC,0.75
830,La fuego de Otto,0.01,/product_images/defimg4_s.jpg,8424094002122,0.01,PC,0.10
821,Madagascar 3,4.00,/product_images/Juegos/PS3 Juegos/3391891963374_s.jpg,3391891963374,6.00,PlayStation 3,10.00
821,NCAA Football 08,2.00,/product_images/Juegos/PS3 Juegos/014633154276_s.jpg,014633154276,3.00,PlayStation 3,6.00
821,Just Dance 2017,14.00,/product_images/defimg4_s.jpg,3307215967355,20.00,PlayStation 3,32.00
827,SBK 08 Superbike World Championship 08,0.60,/product_images/Juegos/Xbox 360 Juegos/8033102495346_s.jpg,8033102495346,0.90,Xbox 360,2.50
834,Hotel For Dogs,3.00,/product_images/Juegos/DS Juegos/812872011011_s.jpg,812872011011,5.00,Nintendo DS,8.00
834,Busy Scissors,2.00,/product_images/Juegos/DS Juegos/8154030100093_s.jpg,8154030100093,3.00,Nintendo DS,5.00
834,Barbie: Dreamhouse Party,3.00,/product_images/Juegos/DS Juegos/8154030101809_s.jpg,8154030101809,4.00,Nintendo DS,7.00
830,Barca '99,0.01,/product_images/defimg3_s.jpg,8424094405145,0.01,PC,0.10
830,"Bella Durmiente, La",0.40,/product_images/defimg2_s.jpg,8424295029843,0.70,PC,2.00
821,SBK X: Superbike 10,2.00,/product_images/Juegos/PS3 Juegos/8033102492505_s.jpg,8033102492505,3.00,PlayStation 3,5.00
834,Fab 5 Soccer,5.00,/product_images/Juegos/DS Juegos/828068211592_s.jpg,828068211592,7.00,Nintendo DS,12.00
830,Aprende Ingles Con Pipo,0.80,/product_images/defimg5_s.jpg,8425539100120,1.40,PC,4.00
821,Tears To Tiara 2,6.00,/product_images/Juegos/PS3 Juegos/813633014388_s.jpg,813633014388,9.00,PlayStation 3,15.00
834,Dead 'n' Furious,0.70,/product_images/Juegos/DS Juegos/8430613000883_s.jpg,8430613000883,1.10,Nintendo DS,3.00
821,El Shaddai,3.00,/product_images/Juegos/PS3 Juegos/4012927053690_s.jpg,4012927053690,5.00,PlayStation 3,8.00
834,Donkey Xote,0.80,/product_images/Juegos/DS Juegos/8430613001217_s.jpg,8430613001217,1.30,Nintendo DS,3.50
821,Stranglehold Edicion Especial,2.00,/product_images/Juegos/PS3 Juegos/031719900916_s.jpg,031719900916,3.00,PlayStation 3,6.00
834,Mind Your Language - Aprende Español,0.20,/product_images/Juegos/DS Juegos/8430613001361_s.jpg,8430613001361,0.40,Nintendo DS,1.50
821,Under Defeat HD,2.00,/product_images/Juegos/PS3 Juegos/5060102953401_s.jpg,5060102953401,3.00,PlayStation 3,6.00
821,Guided Fate Paradox,8.00,/product_images/Juegos/PS3 Juegos/813633013015_s.jpg,813633013015,11.00,PlayStation 3,18.00
821,Ride,9.00,/product_images/Juegos/PS3 Juegos/8059617102890_s.jpg,8059617102890,13.00,PlayStation 3,22.00
834,"Hello, Pocoyo!",2.00,/product_images/Juegos/DS Juegos/8430613001446_s.jpg,8430613001446,3.00,Nintendo DS,5.00
821,Red Faction Collection,2.00,/product_images/Juegos/PS3 Juegos/9006113006695_s.jpg,9006113006695,3.00,PlayStation 3,6.00
827,FIM Motocross World Championship,3.00,/product_images/Juegos/Xbox 360 Juegos/8059617100308_s.jpg,8059617100308,5.00,Xbox 360,8.00
834,Away Shuffle Dungeon,2.00,/product_images/Juegos/DS Juegos/8430613001460_s.jpg,8430613001460,3.00,Nintendo DS,6.00
834,"Metal Cartoon Squad, Team B",2.00,/product_images/Juegos/DS Juegos/8430613001477_s.jpg,8430613001477,3.00,Nintendo DS,5.00
834,B Team: Metal Cartoon Squad,0.20,/product_images/Juegos/DS Juegos/84306133001477_s.jpg,84306133001477,0.40,Nintendo DS,1.50
821,Little Big Planet - GOTY,4.00,/product_images/Juegos/PS3 Juegos/711719129264_s.jpg,711719129264,6.00,PlayStation 3,10.00
821,Worms Revolution Collection,6.00,/product_images/Juegos/PS3 Juegos/5050740026797_s.jpg,5050740026797,9.00,PlayStation 3,15.00
821,Ar Nosurge - Ode To An Unborn Star,6.00,/product_images/Juegos/PS3 Juegos/5060327531910_s.jpg,5060327531910,9.00,PlayStation 3,15.00
827,SBK: Generations,3.00,/product_images/Juegos/Xbox 360 Juegos/8059617100520_s.jpg,8059617100520,5.00,Xbox 360,8.00
827,Ride,11.00,/product_images/Juegos/Xbox 360 Juegos/8059617103125_s.jpg,8059617103125,15.00,Xbox 360,25.00
827,How to Train Your Dragon 2,11.00,/product_images/Juegos/Xbox 360 Juegos/8154030102370_s.jpg,8154030102370,15.00,Xbox 360,25.00
834,Pocyo Racing,0.90,/product_images/defimg1_s.jpg,8437010954023,1.50,Nintendo DS,4.00
834,Ragnarok Ds,6.00,/product_images/defimg2_s.jpg,853466001216,9.00,Nintendo DS,15.00
834,Disgaea,6.00,/product_images/Juegos/DS Juegos/857823001475_s.jpg,857823001475,9.00,Nintendo DS,15.00
827,Adventure Time: El Secreto Del Reino Sin Nombre,5.00,/product_images/Juegos/Xbox 360 Juegos/8154030103261_s.jpg,8154030103261,7.00,Xbox 360,12.00
827,Defiance Collector's Edition,6.00,/product_images/Juegos/Xbox 360 Juegos/845841000488_s.jpg,845841000488,9.00,Xbox 360,15.00
827,Descubriendo a los Robinsons,3.00,/product_images/Juegos/Xbox 360 Juegos/8717418123451_s.jpg,8717418123451,5.00,Xbox 360,8.00
834,Mystery Tales of Time Travel (UK),6.00,/product_images/Juegos/DS Juegos/8713747104161_s.jpg,8713747104161,9.00,Nintendo DS,15.00
834,Classic Games,7.00,/product_images/Juegos/DS Juegos/8713747106332_s.jpg,8713747106332,10.00,Nintendo DS,16.00
834,Tropical Lost Island (UK),5.00,/product_images/Juegos/DS Juegos/8716051037293_s.jpg,8716051037293,7.00,Nintendo DS,12.00
827,Disney Sing It (Juego + Micro),0.30,/product_images/defimg2_s.jpg,8717418187262,0.50,Xbox 360,1.50
827,Hannah Montana: La pelicula,0.30,/product_images/Juegos/Xbox 360 Juegos/8717418211752_s.jpg,8717418211752,0.50,Xbox 360,1.50
834,Casual Classics,3.00,/product_images/Juegos/DS Juegos/8716051040941_s.jpg,8716051040941,5.00,Nintendo DS,8.00
834,Jewel Quest Mysteries 2,6.00,/product_images/Juegos/DS Juegos/8716051044208_s.jpg,8716051044208,9.00,Nintendo DS,15.00
834,Jewel Quest 4 Heritage,8.00,/product_images/Juegos/DS Juegos/8716051044215_s.jpg,8716051044215,11.00,Nintendo DS,18.00
827,Tron Evolution,4.00,/product_images/Juegos/Xbox 360 Juegos/8717418289690_s.jpg,8717418289690,5.00,Xbox 360,9.00
827,Fantasia: Music Evolved,0.70,/product_images/Juegos/Xbox 360 Juegos/8717418439088_s.jpg,8717418439088,1.10,Xbox 360,3.00
827,Disney Infinity 3.0 Software Only,4.00,/product_images/Juegos/Xbox 360 Juegos/8717418464561_s.jpg,8717418464561,6.00,Xbox 360,10.00
834,Jewel Quest 5 The Sleeples Star,5.00,/product_images/Juegos/DS Juegos/8716051052296_s.jpg,8716051052296,7.00,Nintendo DS,12.00
834,Mystery Case Files : Ravenhearst,0.80,/product_images/defimg4_s.jpg,8716051054672,1.30,Nintendo DS,3.50
827,Ben 10 Omniverse 2,4.00,/product_images/Juegos/Xbox 360 Juegos/879278002432_s.jpg,879278002432,5.00,Xbox 360,9.00
827,Earth Defense Force 2012,2.00,/product_images/Juegos/Xbox 360 Juegos/879278210011_s.jpg,879278210011,3.00,Xbox 360,5.00
827,Monkey Island Special Edition Collection,8.00,/product_images/Juegos/Xbox 360 Juegos/23272011062_s.jpg,23272011062,11.00,Xbox 360,18.00
834,Casual Mania,8.00,/product_images/Juegos/DS Juegos/8717278829845_s.jpg,8717278829845,11.00,Nintendo DS,18.00
827,Leyenda de Spyro: La Fuerza del Drago,6.00,/product_images/Juegos/Xbox 360 Juegos/3348542220256_s.jpg,3348542220256,9.00,Xbox 360,15.00
834,Disney Friends,0.90,/product_images/Juegos/DS Juegos/8717418136147_s.jpg,8717418136147,1.50,Nintendo DS,4.00
827,Toy Story Mania,2.00,/product_images/Juegos/Xbox 360 Juegos/8717418378394_s.jpg,8717418378394,3.00,Xbox 360,5.00
834,Enchanted,0.70,/product_images/Juegos/DS Juegos/8717418143572_s.jpg,8717418143572,1.10,Nintendo DS,3.00
827,Spider-Man - Friend Or Foe,2.00,/product_images/defimg1_s.jpg,5030917047916,3.00,Xbox 360,5.00
827,Monstruos Contra Alienigenas,2.00,/product_images/Juegos/Xbox 360 Juegos/5030917062322_s.jpg,5030917062322,3.00,Xbox 360,6.00
827,Cabelas Big Game Hunter,2.00,/product_images/Juegos/Xbox 360 Juegos/5030917053696_s.jpg,5030917053696,3.00,Xbox 360,6.00
827,World Championship Poker All in 2,0.70,/product_images/Juegos/Xbox 360 Juegos/5060015536326_s.jpg,5060015536326,1.10,Xbox 360,3.00
834,High School Musical 2 - Work This Out,0.01,/product_images/Juegos/DS Juegos/8717418158101_s.jpg,8717418158101,0.10,Nintendo DS,0.50
834,Cory in the House,0.70,/product_images/Juegos/DS Juegos/8717418167813_s.jpg,8717418167813,1.10,Nintendo DS,3.00
827,Anarchy Reigns,2.00,/product_images/Juegos/Xbox 360 Juegos/5055277020997_s.jpg,5055277020997,3.00,Xbox 360,5.00
827,Air Conflicts: Pacific Carriers,3.00,/product_images/Juegos/Xbox 360 Juegos/4260231340788_s.jpg,4260231340788,5.00,Xbox 360,8.00
827,Battle Vs Chess,0.90,/product_images/Juegos/Xbox 360 Juegos/4250230220051_s.jpg,4250230220051,1.50,Xbox 360,4.00
830,Descubre el universo con PIPO,0.30,/product_images/defimg3_s.jpg,8425539100236,0.70,PC,2.50
830,Vamos a Leer Con Pipo,0.50,/product_images/defimg4_s.jpg,8425539100281,0.90,PC,2.50
834,"Sonny With A Chance, So Random! (UK)",0.90,/product_images/Juegos/DS Juegos/8717418252038_s.jpg,8717418252038,1.50,Nintendo DS,4.00
834,Club Penguin - Herbert's Revenge,0.01,/product_images/Juegos/DS Juegos/8717418259617_s.jpg,8717418259617,0.10,Nintendo DS,0.50
834,Sorcerer's Apprentice (UK),0.30,/product_images/Juegos/DS Juegos/8717418269746_s.jpg,8717418269746,0.60,Nintendo DS,2.00
827,Baja Edge of Control,1.40,/product_images/Juegos/Xbox 360 Juegos/4005209111508_s.jpg,4005209111508,2.00,Xbox 360,6.00
827,Castlevania: Lords of Shadow 2 -Tomb Ed.,18.00,/product_images/Juegos/Xbox 360 Juegos/4012927038369_s.jpg,4012927038369,25.00,Xbox 360,40.00
821,Kane & Lynch 2 Dog Days Ed. Ltd,0.70,/product_images/Juegos/PS3 Juegos/5021290042131_s.jpg,5021290042131,1.10,PlayStation 3,3.00
830,MIs Pimeros Pasos Con Pipo,0.50,/product_images/defimg1_s.jpg,8425539100298,0.90,PC,2.50
830,Pipo En la China Imperial,0.50,/product_images/defimg4_s.jpg,8425539100427,0.90,PC,2.50
834,Phineas And Ferb: Ride Again,0.30,/product_images/defimg1_s.jpg,8717418281687,0.60,Nintendo DS,2.00
834,Dragon Hunters,0.80,/product_images/Juegos/DS Juegos/8717545401866_s.jpg,8717545401866,1.30,Nintendo DS,3.50
827,Scene It 2! Juego Solo,0.80,/product_images/Juegos/Xbox 360 Juegos/882224763059_s.jpg,882224763059,1.30,Xbox 360,3.50
827,Tiger Woods PGA Tour 12,0.30,/product_images/Juegos/Xbox 360 Juegos/5030934098052_s.jpg,5030934098052,0.50,Xbox 360,1.50
821,X-Factor : Solus,2.00,/product_images/Juegos/PS3 Juegos/4020628507619_s.jpg,4020628507619,3.00,PlayStation 3,6.00
821,Adventures of Tintin - The Game,5.00,/product_images/Juegos/PS3 Juegos/008888346647_s.jpg,008888346647,7.00,PlayStation 3,12.00
830,Pipo En El Imperio Maya,0.50,/product_images/defimg3_s.jpg,8425539100434,0.90,PC,2.50
830,Ortografia Con Ppo,0.50,/product_images/defimg3_s.jpg,8425539100748,0.90,PC,2.50
834,Red Bull: BC One,2.00,/product_images/Juegos/DS Juegos/8717545401989_s.jpg,8717545401989,3.00,Nintendo DS,5.00
827,Saw II,3.00,/product_images/Juegos/Xbox 360 Juegos/4012927035108_s.jpg,4012927035108,5.00,Xbox 360,8.00
821,Tomb Raider - Edición Superviviente,9.00,/product_images/Juegos/PS3 Juegos/5021290054172_s.jpg,5021290054172,13.00,PlayStation 3,22.00
834,Sudoku Ball Detective,0.20,/product_images/Juegos/DS Juegos/8717545402429_s.jpg,8717545402429,0.40,Nintendo DS,1.50
827,NBA Live 08,0.10,/product_images/Juegos/Xbox 360 Juegos/5030934059237_s.jpg,5030934059237,0.20,Xbox 360,0.75
821,Happy Feet 2,2.00,/product_images/Juegos/PS3 Juegos/5051893074727_s.jpg,5051893074727,3.00,PlayStation 3,5.00
821,Guitar Hero: Greatest Hits (Solo Juego),2.00,/product_images/Juegos/PS3 Juegos/5030917068645_s.jpg,5030917068645,3.00,PlayStation 3,10.00
830,Safecracker,0.01,/product_images/defimg5_s.jpg,8425626200092,0.01,PC,0.25
834,Aliens in the Attic,4.00,/product_images/Juegos/DS Juegos/8717545402597_s.jpg,8717545402597,6.00,Nintendo DS,10.00
827,Spider-man: Amigo o Enemigo?,5.00,/product_images/Juegos/Xbox 360 Juegos/5030917047954_s.jpg,5030917047954,7.00,Xbox 360,12.00
821,Assassin's Creed: Hermandad (P) AE,6.00,/product_images/Juegos/PS3 Juegos/330721990325P_s.jpg,330721990325,9.00,PlayStation 3,15.00
830,Atmosfear - La Dimension De Lo Desconoci,0.01,/product_images/defimg3_s.jpg,8426239090216,0.10,PC,0.50
834,Match 3 Madness,6.00,/product_images/defimg1_s.jpg,8718274540086,9.00,Nintendo DS,15.00
821,Everybody's Golf World Tour,3.00,/product_images/Juegos/PS3 Juegos/711719905929_s.jpg,711719905929,5.00,PlayStation 3,8.00
830,Blade Runner,1.00,/product_images/defimg1_s.jpg,8426239090551,1.80,PC,5.00
834,Midnight Mysteries-The Edgar Allen Poe,5.00,/product_images/defimg3_s.jpg,8718274540635,7.00,Nintendo DS,12.00
827,Worms Collection,9.00,/product_images/Juegos/Xbox 360 Juegos/5050740024977_s.jpg,5050740024977,12.00,Xbox 360,20.00
821,BlazBlue: Central Fiction,8.00,/product_images/defimg3_s.jpg,5060201655954,11.00,PlayStation 3,18.00
830,Blade Runner,0.30,/product_images/defimg4_s.jpg,8426239090551,0.60,PC,2.00
834,Samantha Swift & Hidden Roses of At (UK),7.00,/product_images/Juegos/DS Juegos/8718274540741_s.jpg,8718274540741,10.00,Nintendo DS,16.00
827,Asterix en los Juegos Olimpicos,6.00,/product_images/Juegos/Xbox 360 Juegos/3546430136331_s.jpg,3546430136331,9.00,Xbox 360,15.00
821,Clive Barker's Jericho (Edicion Especial,4.00,/product_images/Juegos/PS3 Juegos/5024866335019_s.jpg,5024866335019,6.00,PlayStation 3,10.00
830,Great Adventures Castle,0.20,/product_images/defimg4_s.jpg,8426239090742,0.30,PC,1.00
834,Scribblenauts Collection,5.00,/product_images/defimg1_s.jpg,883929325481,7.00,Nintendo DS,12.00
827,Deadfall Adventures,4.00,/product_images/Juegos/Xbox 360 Juegos/9006113002963_s.jpg,9006113002963,6.00,Xbox 360,10.00
821,Hannah Montana: La pelicula,0.90,/product_images/Juegos/PS3 Juegos/8717418210076_s.jpg,8717418210076,1.50,PlayStation 3,4.00
830,Futbol 2001,0.20,/product_images/defimg5_s.jpg,8426239092463,0.40,PC,1.50
830,Euro Tour Cycling,0.01,/product_images/defimg3_s.jpg,8426239092470,0.01,PC,0.10
834,Sun Crossword Challenge,0.30,/product_images/defimg1_s.jpg,8858768900016,0.60,Nintendo DS,2.00
834,Six Flags Fun Park,8.00,/product_images/defimg4_s.jpg,890181002265,11.00,Nintendo DS,18.00
827,Farming Simulator 2013,6.00,/product_images/Juegos/Xbox 360 Juegos/3512899111394_s.jpg,3512899111394,9.00,Xbox 360,15.00
821,WWE 13 - Stone Cold Collectors Edition,1.90,/product_images/Juegos/PS3 Juegos/4005209167673_s.jpg,4005209167673,3.00,PlayStation 3,8.00
830,Air Warrior 3,0.01,/product_images/defimg2_s.jpg,8426412001039,0.01,PC,0.10
830,Zeno Clash (P),0.30,/product_images/defimg1_s.jpg,8426412001893,0.50,PC,1.50
834,Zookeeper,5.00,/product_images/defimg5_s.jpg,893384000007,7.00,Nintendo DS,12.00
834,"999 - 9 Hours, 9 Persons, 9 Doors",15.00,/product_images/Juegos/DS Juegos/893610001402_s.jpg,893610001402,22.00,Nintendo DS,35.00
827,Angry Birds Trilogy,5.00,/product_images/Juegos/Xbox 360 Juegos/5030917115998_s.jpg,5030917115998,7.00,Xbox 360,12.00
827,Sonic & SEGA All-Stars Racing,8.00,/product_images/Juegos/Xbox 360 Juegos/5055277004133_s.jpg,5055277004133,11.00,Xbox 360,18.00
821,Deus Ex: Himan Revolution LE (P),3.00,/product_images/Juegos/PS3 Juegos/5021290048157_s.jpg,5021290048157,5.00,PlayStation 3,8.00
830,Broken Sword: La Leyenda de los Templari,1.20,/product_images/defimg2_s.jpg,8426412002234,2.00,PC,8.00
830,Broken Sword 2 (2CD),2.00,/product_images/defimg3_s.jpg,8426412002241,3.00,PC,10.00
834,Bejeweled Twist,3.00,/product_images/Juegos/DS Juegos/899274001772_s.jpg,899274001772,4.00,Nintendo DS,7.00
834,Neighbours From Hell,2.00,/product_images/Juegos/DS Juegos/9006113093633_s.jpg,9006113093633,3.00,Nintendo DS,5.00
